payment_type,profit_per_order,sales_per_customer,category_id,category_name,customer_city,customer_country,customer_id,customer_segment,customer_state,customer_zipcode,department_id,department_name,latitude,longitude,market,order_city,order_country,order_customer_id,order_date,order_id,order_item_cardprod_id,order_item_discount,order_item_discount_rate,order_item_id,order_item_product_price,order_item_profit_ratio,order_item_quantity,sales,order_item_total_amount,order_profit_per_order,order_region,order_state,order_status,product_card_id,product_category_id,product_name,product_price,shipping_date,shipping_mode,label,late_risk,on_time,day_for_shipping,order_date_count,shipping_date_count
TRANSFER,-26.881123,48.866528,24.0,Women's Apparel,Saint Peters,EE. UU.,10146.3125,Home Office,CA,93714.57,5.0,Golf,36.220997,-121.40516,Pacific Asia,San Martin,Japan,10326.044,2015-12-04,23363.314,502.0,2.0,0.03,57483.95,50.0,-0.7,1.0,50.0,48.998966,-22.022926,Eastern Asia,Oran,PENDING,502.0,24.0,Nike Men's Dri-FIT Victory Golf Polo,50.0,2015-12-08,Same Day,0,0,0,4,12,11
CASH,-11.397162,50.187748,17.0,Cleats,Caguas,Puerto Rico,1434.3885,Consumer,PR,725.0,4.0,Apparel,18.225058,-66.370544,USCA,Kinshasa,United States,1447.9242,2016-05-18,38002.426,365.0,8.244307,0.12,93710.62,59.99,-0.18,1.0,59.99,50.32583,-15.574167,West of USA ,California,CLOSED,365.0,17.0,Perfect Fitness Perfect Rip Deck,59.99,2016-08-14,Standard Class,1,1,0,88,21,23
PAYMENT,-189.66759,195.99,17.0,Cleats,Caguas,Puerto Rico,5649.635,Consumer,PR,725.0,4.0,Fan Shop,18.281977,-66.370605,Pacific Asia,Kermanshah,China,5883.8667,2015-10-16,20903.865,1073.0,36.0,0.18,52913.246,59.99,-0.8,4.0,239.96,193.92218,-214.54083,Eastern Asia,Chimaltenango,PENDING_PAYMENT,365.0,18.0,Perfect Fitness Perfect Rip Deck,59.99,2015-10-31,Second Class,1,1,0,15,5,14
DEBIT,68.22282,165.99,29.0,Shop By Sport,Kailua,EE. UU.,3934.5369,Consumer,MI,48189.09,5.0,Golf,42.068684,-84.55307,LATAM,Holguin,Cuba,3881.367,2015-04-27,6763.3677,627.0,45.84371,0.2,16365.925,39.99,0.45,5.0,199.95,167.37,74.16818,Caribbean,Holguin,COMPLETE,627.0,29.0,Under Armour Girls' Toddler Spine Surge Runni,39.99,2015-08-16,Standard Class,0,0,0,111,21,18
DEBIT,-35.451492,335.98,45.0,Fishing,Caguas,Puerto Rico,10219.123,Home Office,PR,725.0,7.0,Fan Shop,18.269241,-66.37057,LATAM,Forst,Mexico,10416.788,2017-04-11,57593.242,1004.0,74.0448,0.2,143941.28,399.98,-0.16,1.0,399.98,327.98,-43.305466,Central America,Grand Casablanca,COMPLETE,1004.0,45.0,Field & Stream Sportsman 16 Gun Fire Safe,399.98,2017-05-09,Standard Class,-1,0,1,28,10,7
TRANSFER,5.8150487,197.99,29.0,Baseball & Softball,Medford,EE. UU.,7340.362,Corporate,AZ,78044.76,5.0,Outdoors,33.02456,-98.367775,Europe,Dudley,Switzerland,7619.3906,2015-02-26,28020.844,191.0,0.0,0.0,74642.53,99.99,0.07,2.0,199.92044,208.70164,4.314827,Western Europe,Zurich,PROCESSING,191.0,29.0,Nike Men's Kobe IX Elite Low Basketball Shoe,99.99,2015-10-29,Second Class,1,1,0,245,18,12
DEBIT,45.880753,159.95818,17.0,Cleats,Los Angeles,EE. UU.,2124.4272,Corporate,NV,55104.875,4.0,Apparel,36.788616,-90.0671,USCA,Los Angeles,United States,2715.7236,2015-12-29,29490.928,365.0,20.637196,0.13,74917.766,59.99,0.3,3.0,179.97,159.99,49.01181,West of USA ,California,COMPLETE,365.0,17.0,Perfect Fitness Perfect Rip Deck,59.99,2016-02-10,Second Class,0,0,0,43,12,13
DEBIT,64.36529,148.32324,24.0,Women's Apparel,Laguna Niguel,EE. UU.,8550.381,Consumer,NJ,9410.497,5.0,Golf,40.764214,-73.9955,LATAM,Nowra,Mexico,8514.133,2015-04-27,7042.066,502.0,4.0,0.03,16993.297,50.0,0.48,3.0,150.0,144.137,62.37683,Central America,Baja California,COMPLETE,502.0,24.0,Nike Men's Dri-FIT Victory Golf Polo,50.0,2015-05-01,Second Class,1,1,0,4,21,20
TRANSFER,65.29647,159.99,48.0,Water Sports,Bronx,EE. UU.,11799.91,Consumer,NY,10336.276,7.0,Fan Shop,40.868893,-73.86894,LATAM,Surat,El Salvador,11873.473,2017-04-08,59454.56,1073.0,36.0,0.2,147161.12,199.99,0.43,1.0,199.99,158.63481,62.98239,Central America,San Salvador,PROCESSING,1073.0,48.0,Pelican Sunstream 100 Kayak,199.99,2017-07-28,Standard Class,-1,0,1,111,16,24
DEBIT,51.304478,111.57608,29.0,Shop By Sport,La Habra,EE. UU.,7367.522,Corporate,CA,94058.28,5.0,Golf,37.620785,-122.02216,Europe,Puno,Spain,7436.7007,2015-09-03,19010.44,627.0,6.0,0.05,48000.832,39.99,0.47,3.0,119.98,114.39,52.76161,Southern Europe,Castile and Leon,COMPLETE,627.0,29.0,Under Armour Girls' Toddler Spine Surge Runni,39.99,2015-10-31,First Class,1,1,0,58,19,14
PAYMENT,29.443108,296.98,63.0,Children's Clothing,New Castle,EE. UU.,14880.14,Consumer,CA,92683.875,4.0,Apparel,34.006695,-117.69869,Europe,Sao Miguel dos Campos,United Kingdom,14520.716,2017-10-18,71896.69,1351.0,40.0,0.1,174053.44,337.23584,0.09,1.0,357.1,299.96478,31.428991,Northern Europe,England,PENDING_PAYMENT,1350.0,63.0,Children's heaters,357.1,2017-10-27,Standard Class,1,1,0,9,7,4
TRANSFER,65.103325,200.0,48.0,Water Sports,Caguas,Puerto Rico,928.3465,Home Office,PR,725.0,7.0,Fan Shop,18.238585,-66.37051,LATAM,Lippstadt,Mexico,873.8092,2017-05-18,61142.79,1073.0,2.6,0.01,153180.27,199.99,0.31,1.0,199.99,197.98338,60.711857,Central America,Federal Capital Territory,PENDING,1073.0,48.0,Pelican Sunstream 100 Kayak,199.99,2017-06-11,Standard Class,1,1,0,24,25,18
DEBIT,138.04327,287.97894,43.0,Camping & Hiking,Escondido,EE. UU.,11269.475,Corporate,MI,53340.67,7.0,Fan Shop,42.083187,-83.15727,USCA,San Francisco,United States,11223.979,2016-04-17,37148.746,957.0,7.4411225,0.02,94177.21,299.98,0.48,1.0,299.98,293.95,136.74315,West of USA ,California,ON_HOLD,957.0,43.0,Diamondback Women's Serene Classic Comfort Bi,299.98,2016-06-13,Standard Class,-1,0,1,57,19,14
PAYMENT,86.32718,173.98776,29.0,Shop By Sport,Caguas,Puerto Rico,1594.623,Consumer,PR,725.0,5.0,Golf,18.185902,-66.37052,Pacific Asia,Girona,India,1614.1393,2015-09-20,22414.625,627.0,30.0,0.13,53665.082,39.99,0.5,5.0,199.92,178.3943,86.34214,South Asia,Victoria,PENDING_PAYMENT,627.0,29.0,Under Armour Girls' Toddler Spine Surge Runni,39.99,2015-10-11,Same Day,1,1,0,21,12,15
PAYMENT,55.178745,136.48848,46.0,Indoor/Outdoor Games,Fountain Valley,EE. UU.,9532.493,Corporate,NY,10453.048,7.0,Fan Shop,40.676266,-74.23593,LATAM,Bogota,Colombia,9672.79,2017-03-28,55870.18,1014.0,15.6,0.1,136423.95,49.98,0.38,3.0,149.94,130.49585,58.169994,South America,Bogota,PENDING_PAYMENT,1014.0,46.0,O'Brien Men's Neoprene Life Vest,49.98,2017-05-05,First Class,1,1,0,38,20,47
TRANSFER,41.906197,82.98128,46.0,Indoor/Outdoor Games,Caguas,Puerto Rico,2893.1628,Consumer,PR,725.0,7.0,Fan Shop,18.221037,-66.37059,Africa,Gaborone,Botswana,3106.1843,2016-04-27,47685.438,1014.0,16.197681,0.15,119056.74,49.98,0.48,2.0,99.99,84.986145,42.05415,West Africa,Tianjin,PENDING,1014.0,46.0,O'Brien Men's Neoprene Life Vest,49.98,2016-11-14,Standard Class,1,1,0,201,16,13
DEBIT,29.751686,191.99,48.0,Water Sports,Lawrenceville,EE. UU.,1889.1003,Consumer,KY,30277.842,7.0,Fan Shop,37.54206,-80.63432,Africa,Montrouge,Egypt,2048.6096,2017-04-15,49493.62,1073.0,5.0,0.03,125738.41,199.99,0.13,1.0,199.99,191.99,28.308779,East Africa,Flemish Brabant,COMPLETE,1073.0,48.0,Pelican Sunstream 100 Kayak,199.99,2017-11-17,Standard Class,1,1,0,216,25,5
PAYMENT,35.73581,109.19,18.0,Men's Footwear,Caguas,Puerto Rico,7396.1094,Consumer,PR,725.0,4.0,Apparel,18.246979,-66.37055,LATAM,Villa Canales,Guatemala,7110.9424,2017-03-26,55985.676,403.0,20.78905,0.17,139387.62,129.99,0.34,1.0,129.99,108.07332,31.188005,Central America,Guatemala,PENDING_PAYMENT,403.0,18.0,Nike Men's CJ Elite 2 TD Football Cleat,129.99,2017-04-23,Standard Class,1,1,0,28,42,26
PAYMENT,97.58632,199.95146,71.790535,Music,Fresno,EE. UU.,16489.209,Home Office,CA,92115.0,9.0,Discs Shop,34.014683,-118.49303,Pacific Asia,Las Pinas,China,16677.867,2017-12-21,73423.66,1358.3867,50.0,0.2,176701.81,299.98,0.47,1.0,253.63252,200.0,98.01422,Eastern Asia,Tuscany,PENDING_PAYMENT,1357.6868,71.0,Fitbit The One Wireless Activity & Sleep Trac,299.98,2018-01-20,Standard Class,0,0,0,30,7,5
TRANSFER,142.38899,449.23608,9.0,Cardio Equipment,Smyrna,EE. UU.,6032.147,Corporate,IL,54587.07,3.0,Footwear,41.5026,-87.844055,LATAM,Algiers,Brazil,6218.451,2017-06-27,58369.094,191.0,67.99773,0.13,147340.27,99.99,0.34,5.0,499.95,439.3696,145.97354,South America,Yucatan,PROCESSING,191.0,9.0,Nike Men's Free 5.0+ Running Shoe,99.99,2017-11-12,Second Class,1,1,0,138,21,12
DEBIT,84.94633,260.98,43.0,Camping & Hiking,Los Angeles,EE. UU.,10008.497,Consumer,CA,90626.16,7.0,Fan Shop,33.895985,-118.174904,USCA,Beijing,United States,9769.383,2016-04-24,40485.062,957.0,40.0,0.13,101330.86,299.98,0.33,1.0,299.98,252.48152,93.54722,South of  USA ,Lacio,COMPLETE,957.0,43.0,Diamondback Women's Serene Classic Comfort Bi,299.98,2016-07-31,Standard Class,-1,0,1,98,11,18
PAYMENT,58.925766,173.99,46.0,Indoor/Outdoor Games,Portland,EE. UU.,3707.693,Home Office,CA,91306.0,7.0,Fan Shop,34.008747,-117.29322,LATAM,Chennai,Netherlands,3982.262,2017-03-10,57191.668,1014.0,10.0,0.06,145655.44,49.98,0.34,4.0,179.97,172.56787,61.786568,Central America,San Salvador,PENDING_PAYMENT,1014.0,46.0,O'Brien Men's Neoprene Life Vest,49.98,2017-04-26,First Class,1,1,0,47,9,16
DEBIT,53.02593,325.8677,45.0,Fishing,Caguas,Puerto Rico,11570.019,Corporate,PR,725.0,7.0,Fan Shop,18.245146,-66.37058,LATAM,Bologna,Mexico,11559.793,2015-01-27,2080.5989,1004.0,72.0,0.18,5422.0923,399.98,0.15974426,1.0,399.98,327.98,54.01703,Central America,Baja California,COMPLETE,1004.0,45.0,Field & Stream Sportsman 16 Gun Fire Safe,399.98,2015-02-07,Standard Class,1,1,0,11,16,23
DEBIT,5.683801,120.960724,29.0,Shop By Sport,Las Vegas,EE. UU.,11318.452,Corporate,CA,92079.414,5.0,Golf,34.066826,-118.364555,Europe,Tunisia,Netherlands,11339.797,2015-02-15,23513.041,627.0,3.0,0.03,58409.047,39.99,0.08,3.0,127.31092,118.29,7.812649,Western Europe,Gelderland,COMPLETE,627.0,29.0,Under Armour Girls' Toddler Spine Surge Runni,39.99,2015-05-14,Standard Class,-1,0,1,88,20,21
DEBIT,5.0857134,125.03241,18.0,Men's Footwear,Santa Fe,EE. UU.,8765.46,Consumer,TX,77471.85,4.0,Apparel,32.698124,-97.99707,LATAM,San Salvador,El Salvador,8813.396,2015-03-24,8188.1274,403.0,3.0,0.03,19123.98,129.99,0.06,1.0,129.99,126.09,3.0078266,Central America,San Salvador,COMPLETE,403.0,18.0,Nike Men's CJ Elite 2 TD Football Cleat,129.99,2015-05-15,Standard Class,-1,0,1,52,21,16
DEBIT,0.8400832,36.862305,29.0,Shop By Sport,Caguas,Puerto Rico,2334.6033,Consumer,PR,725.0,5.0,Golf,18.26463,-66.37061,LATAM,San Pedro Sula,Honduras,2482.7808,2015-02-01,4953.728,627.0,3.0,0.07,12112.173,39.99,0.08,1.0,39.99,37.54199,4.210011,Central America,Cortes,COMPLETE,627.0,29.0,Under Armour Girls' Toddler Spine Surge Runni,39.99,2015-03-02,First Class,1,1,0,29,16,14
CASH,-27.480915,209.15533,76.0,Women's Clothing,Plano,EE. UU.,20446.58,Consumer,GA,33317.53,4.0,Apparel,36.981243,-87.82515,Pacific Asia,Lublin,South Korea,20469.553,2018-01-20,76804.1,1363.0,9.0,0.05,180078.42,280.1319,-0.16014495,1.0,239.95158,204.15314,-29.59244,Eastern Asia,Dayr az Zawr,CLOSED,1363.0,76.0,Summer dresses,298.4026,2018-01-20,Second Class,1,1,0,0,5,5
DEBIT,44.019382,147.0,46.0,Indoor/Outdoor Games,Caguas,Puerto Rico,10318.271,Corporate,PR,725.0,7.0,Fan Shop,18.251822,-66.370605,LATAM,Escuintla,Guatemala,10428.461,2017-02-07,54714.227,1014.0,0.0,0.0,133564.47,49.98,0.29,3.0,149.94,150.0,39.70515,Central America,Escuintla,COMPLETE,1014.0,46.0,O'Brien Men's Neoprene Life Vest,49.98,2017-03-09,First Class,1,1,0,30,12,26
TRANSFER,49.65074,91.62439,24.0,Women's Apparel,Fayetteville,EE. UU.,3087.9636,Consumer,CA,92626.43,5.0,Golf,34.076954,-119.71976,LATAM,Antony,Brazil,3149.6,2015-05-21,10099.357,502.0,6.5,0.06,24742.365,50.0,0.5,2.0,100.0,94.4993,48.653225,South America,Roraima,PROCESSING,502.0,24.0,Nike Men's Dri-FIT Victory Golf Polo,50.0,2015-05-28,Same Day,1,1,0,7,24,15
TRANSFER,-57.004635,247.26585,24.0,Women's Apparel,Princeton,EE. UU.,6343.447,Consumer,KY,38120.773,5.0,Golf,44.619587,-84.25156,LATAM,San Salvador,El Salvador,6194.6484,2015-04-10,7076.7456,502.0,6.0,0.02,17452.588,50.0,-0.19,5.0,250.0,245.11101,-73.41025,Central America,San Salvador,PROCESSING,502.0,24.0,Nike Men's Dri-FIT Victory Golf Polo,50.0,2015-05-07,Standard Class,1,1,0,27,25,24
DEBIT,-21.445782,45.489124,24.0,Women's Apparel,Encinitas,EE. UU.,10744.118,Consumer,IL,48871.746,5.0,Golf,41.554127,-87.66687,Pacific Asia,Adelaide,Australia,10759.282,2015-01-30,21938.467,502.0,3.0,0.07,54116.44,50.0,-0.4,1.0,50.0,46.859882,-7.226095,Oceania,South Australia,COMPLETE,502.0,24.0,Nike Men's Dri-FIT Victory Golf Polo,50.0,2015-03-03,Standard Class,0,0,0,32,10,26
PAYMENT,2.763879,38.44119,75.0,Video Games,Reynoldsburg,EE. UU.,19857.18,Home Office,NY,17395.996,9.0,Discs Shop,42.426117,-76.70016,Pacific Asia,Halmstad,Canada,19889.043,2018-01-18,76302.57,1362.0,0.0,0.02,179366.62,31.99,-0.19,1.0,39.75,39.164978,4.9085073,South Asia,Federal District,PENDING_PAYMENT,1362.0,75.0,Fighting video games,34.99,2018-01-23,Second Class,0,0,0,5,1,12
PAYMENT,51.568016,113.09,17.0,Cleats,Albuquerque,EE. UU.,5673.127,Home Office,CA,97306.62,4.0,Apparel,42.364334,-122.12269,Europe,Smyrna,Germany,5711.277,2017-08-14,67112.73,365.0,7.15,0.06,168991.78,59.99,0.46,2.0,119.98,114.39,51.639954,Western Europe,Lower Saxony,PENDING_PAYMENT,365.0,17.0,Perfect Fitness Perfect Rip Deck,59.99,2017-11-07,Standard Class,-1,0,1,85,18,13
TRANSFER,92.51948,278.98,43.0,Camping & Hiking,Caguas,Puerto Rico,984.5704,Consumer,PR,725.0,7.0,Fan Shop,18.250416,-66.370575,Europe,Acuna,Germany,1119.9473,2015-05-06,17155.896,957.0,12.0,0.04,42097.406,299.98,0.33,1.0,299.98,287.95,91.66621,Western Europe,Telangana,PROCESSING,957.0,43.0,Diamondback Women's Serene Classic Comfort Bi,299.98,2015-07-14,First Class,1,1,0,69,21,24
DEBIT,40.48892,197.99,48.0,Water Sports,El Monte,EE. UU.,380.54953,Consumer,CA,92029.68,7.0,Fan Shop,33.913372,-116.971,LATAM,San Pedro Sula,Honduras,343.1433,2015-04-20,7559.363,1073.0,4.4860826,0.02,18429.258,199.99,0.19,1.0,199.99,196.0,38.854977,Central America,Cortes,COMPLETE,1073.0,48.0,Pelican Sunstream 100 Kayak,199.99,2015-05-19,Standard Class,1,1,0,29,10,52
DEBIT,36.65084,81.99399,29.0,Shop By Sport,Glendale,EE. UU.,572.0844,Consumer,PA,32732.752,5.0,Golf,34.076992,-82.93704,LATAM,Tegucigalpa,Honduras,530.3475,2016-12-29,57028.008,627.0,6.0,0.06,142970.6,39.99,0.46,2.0,77.319885,79.97664,38.5,Central America,Francisco Morazan,COMPLETE,627.0,29.0,Under Armour Girls' Toddler Spine Surge Runni,39.99,2017-04-27,Standard Class,1,1,0,119,10,18
PAYMENT,65.76009,150.0,24.0,Women's Apparel,Caguas,Puerto Rico,7553.009,Consumer,PR,725.0,5.0,Golf,18.263197,-66.37055,LATAM,San Pedro Sula,Honduras,7457.3354,2017-01-13,52698.06,502.0,3.0,0.02,132207.34,50.0,0.45,3.0,150.0,156.60532,64.34067,Central America,Cortes,PENDING_PAYMENT,502.0,24.0,Nike Men's Dri-FIT Victory Golf Polo,50.0,2017-02-10,Standard Class,1,1,0,28,8,6
TRANSFER,-22.113848,196.0,48.0,Water Sports,Findlay,EE. UU.,600.5058,Consumer,CA,93607.055,7.0,Fan Shop,33.539623,-117.26908,Pacific Asia,Dunedin,India,583.63776,2016-03-19,29300.117,1073.0,4.0,0.02,74661.78,199.99,0.0,1.0,199.99,195.96068,-13.429099,South Asia,Uttar Pradesh,PENDING,1073.0,48.0,Pelican Sunstream 100 Kayak,199.99,2016-06-05,Standard Class,1,1,0,78,17,20
TRANSFER,-24.900951,163.99,17.0,Cleats,Caguas,Puerto Rico,546.1069,Corporate,PR,725.0,4.0,Apparel,18.201147,-66.37051,LATAM,Esteli,Mexico,552.2759,2015-04-28,4882.6636,365.0,22.49,0.1,12682.175,59.99,-0.17,3.0,179.97,168.69182,-30.210718,Central America,Arizona,PROCESSING,365.0,17.0,Perfect Fitness Perfect Rip Deck,59.99,2015-06-29,Standard Class,-1,0,1,62,22,18
TRANSFER,49.321686,168.628,48.0,Water Sports,Honolulu,EE. UU.,8858.771,Home Office,WV,60609.58,7.0,Fan Shop,38.50094,-95.65297,LATAM,Panama City,Panama,9042.629,2015-04-07,7054.2124,1073.0,29.99705,0.15,18293.99,199.99,0.29,1.0,199.99,173.94038,49.686974,Central America,Panama,PENDING,1073.0,48.0,Pelican Sunstream 100 Kayak,199.99,2015-04-21,Standard Class,-1,0,1,14,18,19
DEBIT,79.821144,173.99,48.0,Water Sports,Caguas,Puerto Rico,9993.738,Consumer,PR,725.0,7.0,Fan Shop,18.201464,-66.04734,LATAM,Tegucigalpa,Honduras,9852.695,2017-04-25,57947.6,1073.0,23.4,0.12,143641.39,199.99,0.47,1.0,199.99,175.99,83.784676,Central America,Francisco Morazan,COMPLETE,1073.0,48.0,Pelican Sunstream 100 Kayak,199.99,2017-05-12,Second Class,1,1,0,17,15,14
PAYMENT,183.58693,391.98,9.0,Cardio Equipment,Yauco,EE. UU.,2988.1936,Corporate,CA,92344.9,3.0,Footwear,33.639675,-111.91114,Europe,Montrouge,Botswana,3182.418,2017-04-23,59812.76,191.0,10.0,0.03,148179.34,99.99,0.47,4.0,399.96,391.98,184.27628,Northern Europe,Nicosia,PENDING_PAYMENT,191.0,9.0,Nike Men's Free 5.0+ Running Shoe,99.99,2017-06-25,Second Class,1,1,0,63,7,27
PAYMENT,20.923958,79.97,24.0,Women's Apparel,Scottsdale,EE. UU.,6586.959,Home Office,CO,48196.152,5.0,Golf,44.93834,-91.332375,LATAM,Lisbon,Mexico,6584.848,2015-04-26,6950.4243,502.0,21.0,0.2,17931.215,50.0,0.27,2.0,100.0,69.8352,21.768026,Central America,Oyo,PENDING_PAYMENT,502.0,24.0,Nike Men's Dri-FIT Victory Golf Polo,50.0,2015-05-11,Standard Class,1,1,0,15,20,16
DEBIT,31.33693,107.89,18.0,Men's Footwear,Caguas,Puerto Rico,348.7402,Consumer,PR,725.0,4.0,Apparel,18.227661,-66.370514,Europe,Sidi Bel Abbes,Madagascar,324.52896,2015-04-10,10170.035,403.0,27.0,0.18,25144.463,129.99,0.3077053,1.0,129.99,106.59,31.773634,Northern Europe,Mecca,COMPLETE,403.0,18.0,Nike Men's CJ Elite 2 TD Football Cleat,129.99,2015-06-07,First Class,1,1,0,58,25,11
CASH,102.74939,331.9739,45.0,Fishing,Marietta,EE. UU.,8263.128,Corporate,WV,33161.91,7.0,Fan Shop,34.194878,-83.949196,Europe,Saanich,France,8124.4053,2015-01-26,9629.472,1004.0,68.0,0.17,23345.432,399.98,0.3,1.0,399.98,335.98,108.3182,Western Europe,Mecca,CLOSED,1004.0,45.0,Field & Stream Sportsman 16 Gun Fire Safe,399.98,2015-04-08,Standard Class,0,0,0,72,13,23
TRANSFER,10.036504,114.39,18.0,Men's Footwear,Caguas,Puerto Rico,1724.4974,Consumer,PR,725.0,4.0,Apparel,18.289942,-66.37057,Europe,El Progreso,Spain,1625.5806,2017-09-30,67612.21,403.0,15.6,0.13,169638.64,129.99,0.09,1.0,129.99,113.37821,8.124475,Southern Europe,California,PROCESSING,403.0,18.0,Nike Men's CJ Elite 2 TD Football Cleat,129.99,2017-10-01,Standard Class,-1,0,1,1,12,15
DEBIT,26.40612,335.98,45.0,Fishing,Canyon Country,EE. UU.,7198.135,Consumer,OH,33624.0,7.0,Fan Shop,39.960735,-82.41005,Europe,Cuscatancingo,United Kingdom,6917.076,2015-09-01,16876.834,1004.0,60.0,0.15,43561.438,399.98,0.08,1.0,399.98,339.98,24.949518,Northern Europe,England,COMPLETE,1004.0,45.0,Field & Stream Sportsman 16 Gun Fire Safe,399.98,2015-09-02,Standard Class,1,1,0,1,17,23
PAYMENT,51.869873,199.99,48.0,Water Sports,Highland,EE. UU.,3755.946,Consumer,PA,19617.11,7.0,Fan Shop,40.537273,-75.14622,LATAM,Culiacan,Mexico,3756.5457,2017-04-01,58419.566,1073.0,0.0,0.0,145356.86,199.99,0.26,1.0,199.99,199.17,52.343483,Central America,Tianjin,PENDING_PAYMENT,1073.0,48.0,Pelican Sunstream 100 Kayak,199.99,2017-04-25,Standard Class,0,0,0,24,25,28
DEBIT,39.122147,109.19,18.0,Men's Footwear,Mount Prospect,EE. UU.,3784.9932,Home Office,OR,95734.96,4.0,Apparel,45.054264,-121.95641,LATAM,Raipur,Mexico,3597.4612,2017-05-06,58674.562,403.0,22.0,0.17,147395.16,129.99,0.36,1.0,129.99,107.89,41.13363,Central America,Istanbul,COMPLETE,403.0,18.0,Nike Men's CJ Elite 2 TD Football Cleat,129.99,2017-06-14,Standard Class,1,1,0,39,24,7
TRANSFER,-255.02502,380.12354,45.0,Fishing,Winnetka,EE. UU.,7354.5273,Consumer,CA,92683.99,7.0,Fan Shop,36.142063,-121.35529,USCA,Coatzacoalcos,United States,7175.355,2016-03-06,38490.72,1004.0,22.193409,0.05,98698.375,399.98,-0.77,1.0,399.98,379.98,-208.33073,West of USA ,California,PENDING,1004.0,45.0,Field & Stream Sportsman 16 Gun Fire Safe,399.98,2016-05-24,Standard Class,-1,0,1,79,17,23
DEBIT,5.934037,49.5,46.0,Indoor/Outdoor Games,Caguas,Puerto Rico,7938.708,Corporate,PR,725.0,7.0,Fan Shop,18.287968,-66.37061,USCA,New York City,United States,7892.2104,2016-04-09,34467.367,1014.0,1.8,0.03,85705.69,49.98,0.11,1.0,49.98,49.496452,5.0091066,East of USA,New York,COMPLETE,1014.0,46.0,O'Brien Men's Neoprene Life Vest,49.98,2016-05-02,Standard Class,0,0,0,23,16,15
CASH,43.32133,143.95592,29.0,Shop By Sport,Mission Viejo,EE. UU.,11723.857,Consumer,CA,92104.82,5.0,Golf,34.19616,-117.96691,LATAM,Lyon,Cuba,11743.515,2017-04-29,56469.074,627.0,19.5,0.15,142729.03,39.99,0.3,4.0,159.96,143.97194,46.60236,Caribbean,Granma,CLOSED,627.0,29.0,Under Armour Girls' Toddler Spine Surge Runni,39.99,2017-06-04,Same Day,0,0,0,36,19,17
CASH,52.35978,372.42105,45.0,Fishing,Lawrenceville,EE. UU.,10695.351,Corporate,FL,33052.895,7.0,Fan Shop,28.216698,-81.80551,USCA,San Francisco,United States,10850.326,2016-05-27,36464.58,1004.0,26.0,0.06,96227.016,399.98,0.14,1.0,399.98,371.98,54.274025,West of USA ,California,CLOSED,1004.0,45.0,Field & Stream Sportsman 16 Gun Fire Safe,399.98,2016-06-10,Second Class,1,1,0,14,14,23
DEBIT,-312.7656,351.98,9.0,Cardio Equipment,Tucson,EE. UU.,9286.104,Consumer,DC,23282.793,3.0,Footwear,39.266586,-76.70897,Europe,Utrecht,Netherlands,9438.263,2015-01-20,14575.829,191.0,46.709026,0.13,37047.027,99.99,-0.83,4.0,399.96,347.98,-302.53455,Western Europe,Utrecht,COMPLETE,191.0,9.0,Nike Men's Free 5.0+ Running Shoe,99.99,2015-02-10,Standard Class,-1,0,1,21,18,14
TRANSFER,18.427822,45.48111,24.0,Women's Apparel,Bakersfield,EE. UU.,10638.061,Corporate,CA,92075.0,5.0,Golf,32.95848,-117.65969,LATAM,Manzanillo,Cuba,10663.9,2017-07-02,58063.867,502.0,2.8117428,0.06,143842.3,50.0,0.38,1.0,50.0,47.98,17.90436,Caribbean,Granma,PROCESSING,502.0,24.0,Nike Men's Dri-FIT Victory Golf Polo,50.0,2017-09-22,Standard Class,-1,0,1,82,23,23
TRANSFER,34.940273,95.1809,46.0,Indoor/Outdoor Games,Los Angeles,EE. UU.,10725.15,Corporate,CA,91707.11,7.0,Fan Shop,33.940887,-117.96656,Africa,Guantanamo,Morocco,10808.216,2017-03-03,52384.863,1014.0,6.0,0.05,130358.695,49.98,0.35,2.0,99.96,96.8822,34.056725,North Africa,Rabat-Sale-Zemmour-Zaer,PROCESSING,1014.0,46.0,O'Brien Men's Neoprene Life Vest,49.98,2017-03-30,Standard Class,-1,0,1,27,15,25
TRANSFER,-212.79796,196.78818,17.0,Cleats,Caguas,Puerto Rico,10831.796,Home Office,PR,725.0,4.0,Apparel,18.249628,-66.370575,LATAM,Managua,Nicaragua,10968.81,2015-07-16,14079.495,365.0,36.0,0.13,34934.504,59.99,-1.072005,4.0,214.57657,195.99646,-189.9879,Central America,Managua,PROCESSING,365.0,17.0,Perfect Fitness Perfect Rip Deck,59.99,2015-09-06,Standard Class,1,1,0,52,24,18
DEBIT,-44.10684,43.482346,24.0,Women's Apparel,Hayward,EE. UU.,4503.477,Consumer,TX,77933.586,5.0,Golf,32.773796,-98.57865,USCA,Bengbu,United States,4353.037,2016-07-24,38062.96,502.0,4.3758025,0.1,95132.43,50.0,-0.7,1.0,50.0,46.48,-87.460754,East of USA,Ohio,ON_HOLD,502.0,24.0,Nike Men's Dri-FIT Victory Golf Polo,50.0,2016-07-31,Standard Class,0,0,0,7,15,18
